Week,Port,Supplier,PO,Container,Vessel,QualityComment,Score,Defects
16,DUNKERQUE,TDV,566231,CGMU5082642,FORT DE FRANCE ,Occasional undercoloration on kolor pallets otherwise the rest all good,4,
16,DUNKERQUE,LAS BRISAS,566202,AMCU9378817,FORT DE FRANCE ,"Presence of mold formation on 10/15 and some 9/12 we make reserve on 4 pallets, the rest all good",3,Mould
16,DUNKERQUE,ACON,566210,AMCU9350240,FORT DE FRANCE ,"Some pallets arrived with compressed boxes, otherwise good quality in general",4,
16,DUNKERQUE,LAS BRISAS,566204,CGMU5539641,FORT DE FRANCE ,"We claim 3 pallets matro due to undercoloration, the rest all good",4,
16,ANVERS,SEBAS,2201226,TEMU9666035,MSC RONIT R,10% to 20% are undercoloration ,2,Undercoloration
16,ANVERS,LAS BRISAS,2201233,FBIU5143580,MSC RONIT R,Awaiting report ,3,
16,ANVERS,SEBAS,2201227,OTPU6571918,MSC RONIT R,"Frequent presence of undercoloration kolor pallets and isolated mold formation, we make reserve in case of claims. No temp recorder found",3,"Mould, Undercoloration"
16,ANVERS,AGRO INDUSTRIAL,2201239,SZLU9289643,MSC RONIT R,Good quality in general,4,
16,ANVERS,TDV,2201253,CXRU1332474,MSC RONIT R,Good quality in general,4,
16,ANVERS,TDV,2201254,MSCU7302565,MSC RONIT R,Good quality in general,4,
16,ANVERS,LAS BRISAS,2201234,TTNU8049495,MSC RONIT R,Isolated light mold formation formation otherwsie good quality in general,4,
16,ANVERS,AGRO INDUSTRIAL,2201242,MEDU9662187,MSC RONIT R,Isolated light mold formation formation otherwsie good quality in general,4,
16,ANVERS,LAS BRISAS,2201236,MSDU9835280,MSC RONIT R,Occasional light mold formation ,4,
16,ANVERS,AGRO INDUSTRIAL,2201241,OTPU6573090,MSC RONIT R,Occasional undercoloration on kolor pallets,4,
16,ANVERS,LAS BRISAS,2201238,TTNU8101593,MSC RONIT R,Occasional undercolroation on kolor pallets,4,
16,ANVERS,AGRO INDUSTRIAL,2201243,TEMU9663606,MSC RONIT R,Some fruits are highly coloured and 10% of fruits are affected by base molds ,3,Mould
16,ANVERS,TDV,2201255,CRLU1230713,MSC RONIT R,"Very low brix observed below 10°  => 30%
We make reserve / Tag not permitted ",2,
16,ANVERS,TDV,2201256,MSCU7485609,MSC RONIT R,"Very low brix observed below 10° => 20%
We make reserve ",2,
16,ANVERS,LAS BRISAS,2201237,CXRU1429090,MSC RONIT R,We make reserve for presence of 20% of base molds and very low brix (9 and 10 values are noted),2,Mould
16,ANVERS,AGRO INDUSTRIAL,2201240,MEDU9866576,MSC RONIT R,We 've got reserve of presence of 10% of molds  for 10 pallets / the rest all food ,4,
17,ANVERS,LAS BRISAS,2201301,UAEU1259834,CAPE ALTIUS,"Average of 10% base molds 
Overall good ",3,Mould
17,ANVERS,LAS BRISAS,2201306,SEGU9418428,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
17,ANVERS,NORTENAS,2201315,HLBU6060594,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
17,ANVERS,ACON,2201329,HLBU9152539,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
17,ANVERS,ACON,2201330,HLBU9285444,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
17,ANVERS,VISA,2201352,HLBU9906351,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
17,ANVERS,NORTENAS,2201316,HLBU9350597,CAPE ALTIUS,"Fruits conditions is good 
We make reserve for very low bix ",3,
17,ANVERS,LAS BRISAS,2201300,NIDU6506759,CAPE ALTIUS,Good quality in general,4,
17,ANVERS,LAS BRISAS,2201305,SEGU9410999,CAPE ALTIUS,Good quality in general,4,
17,ANVERS,LAS BRISAS,2201307,SEGU9024044,CAPE ALTIUS,Good quality in general,4,
17,ANVERS,LAS BRISAS,2201309,TTNU8391492,CAPE ALTIUS,Good quality in general,4,
17,ANVERS,LAS BRISAS,2201310,HLBU9759008,CAPE ALTIUS,Good quality in general,4,
17,ANVERS,VISA,2201425,HLBU6020713,CAPE ALTIUS,Good quality in general,4,
17,ANVERS,ACON,2201332,SEGU9351664 ,CAPE ALTIUS,"Isolated decay, otherwise good quality in general",4,
17,ANVERS,LAS BRISAS,2201308,SEGU9096656,CAPE ALTIUS,Isolated undercoloration otherwise good quality in general,4,
17,ANVERS,ACON,2201331,HLBU9345287    ,CAPE ALTIUS,Occasional light mold formation,4,
17,ANVERS,ACON,2201333,SZLU9179203,CAPE ALTIUS,Occasional light mold formation,4,
17,ANVERS,LAS BRISAS,2201303,CAIU5668910,CAPE ALTIUS,Occasional presence of mold formation,4,
17,ANVERS,LAS BRISAS,2201304,SEGU9015525,CAPE ALTIUS,"One pallet show presence of bruises
Otherwise all good ",3,Bruising
17,ANVERS,LAS BRISAS,2201302,HLBU9698849,CAPE ALTIUS,"Presence of brown leaves, occasional translucency and Damaged and wet cartons. Some pallets must be restacked.",3,"Translucency, Brown leaves"
17,ANVERS,PCC,2201322,SEGU9353374,CAPE ALTIUS K&N,Direct customer - report will be sent later on ,4,
17,ANVERS,SEBAS,2201293,TCLU1172044,CAPE ALTIUS K&N,Good quality in general,4,
17,ANVERS,PCC,2201321,HLBU9696281,CAPE ALTIUS K&N,Isolated undercoloration on kolor otherwise good quality in general,4,
17,ANVERS,PCC,2201320,HLBU9347320,CAPE ALTIUS K&N,Occasional presence of damaged crowns ,4,
17,ANVERS,SEBAS,2201294,HLBU9173510,CAPE ALTIUS K&N,Presence of pale flesh and low brix levels,4,
17,ANVERS,SEBAS,2201295,CAIU5513369,CAPE ALTIUS K&N,Presence of pale flesh and low brix levels,4,
17,DUNKERQUE,LAS BRISAS,566252,CGMU5510273,FORT ROYAL,1 Pallet rejected due to brown leaves,3,Brown leaves
17,DUNKERQUE,ACON,566261,TCLU1228523,FORT ROYAL,70% of our sample have boxes underweights and fruits underweights - We claim 15 pals,2,Underweights
17,DUNKERQUE,ACON,566257,GESU9539641,FORT ROYAL,Direct customer - report will be sent later on ,4,
17,DUNKERQUE,AGRO INDUSTRIAL,566264,CGMU6526084,FORT ROYAL,Direct customer - report will be sent later on ,4,
17,DUNKERQUE,AGRO INDUSTRIAL,566265,TCLU1297252,FORT ROYAL,Direct customer - report will be sent later on ,4,
17,DUNKERQUE,AGRO INDUSTRIAL,566271,BMOU9628788,FORT ROYAL,Direct customer - report will be sent later on ,4,
17,DUNKERQUE,TDV,566286,TCLU1149933,FORT ROYAL,Direct customer - report will be sent later on ,4,
17,DUNKERQUE,VISA,566251,CRSU6112581,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,ACON,566256,CGMU5101887,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,ACON,566258,CGMU5408678,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,ACON,566259,CGMU5629909,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,SEBAS,566277,CGMU5624743,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,TDV,566283,CGMU5130123,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,TDV,566284,BMOU9630023,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,TDV,566285,BMOU9627708,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,TDV,566287,CGMU5127583,FORT ROYAL,Good quality in general,4,
17,DUNKERQUE,ACON,566260,CGMU6530844,FORT ROYAL,Isolated brown leaves noted on a few pallets otherwise good quality in general,4,
17,DUNKERQUE,TDV,566588,CGMU5410757,FORT ROYAL,Isolated brown leaves otherwise good quality in general ,4,
17,DUNKERQUE,AGRO INDUSTRIAL,566266,CGMU9354076,FORT ROYAL,"Isolated bruising, otherwise good quality in general",4,
17,DUNKERQUE,NORTENAS,566280,SEKU9052014,FORT ROYAL,"Isolated decay, otherwise good quality in general",4,
17,DUNKERQUE,AGRO INDUSTRIAL,566274,TRIU8876780,FORT ROYAL,Isolated light translucency otherwise good quality in general,4,
17,DUNKERQUE,AGRO INDUSTRIAL,566272,TTNU8317535,FORT ROYAL,Isolated presence of mold formation on crowns and base otherwise good quality in general,4,
17,DUNKERQUE,AGRO INDUSTRIAL,566267,CGMU5605553,FORT ROYAL,Occasional signs of dehydration/pitting and isolated bruising,3,Dehydration/Pitting
17,DUNKERQUE,AGRO INDUSTRIAL,566273,APRU5725779,FORT ROYAL,one pallet of kolor with undercoloration claimed the rest all good,4,
17,DUNKERQUE,SEBAS,566276,SEGU9059800,FORT ROYAL,"presence of brown leaves and long crowns on 2 pallets size 8 we make reserve, the rest is all good",4,
17,DUNKERQUE,NORTENAS,566281,CGMU8026241,FORT ROYAL,"Some pallets arrived with   compressed boxes, good quality in general",4,
17,DUNKERQUE,AGRO INDUSTRIAL,566275,TCLU1014394,FORT ROYAL,"two pallets size 9 kolor affected by overmaturity, pitting and bruising and 3 pallets size 7 undercolor we claim these pallets, the rest all good",3,"Overmaturity, Dehydration/Pitting, Undercoloration, Bruising"
17,DUNKERQUE,LAS BRISAS,566254,TLLU1031018,FORT ROYAL,"Undercoloration noted on  colo2 fruits, occasional brown leaves on classic we make reserve in case of claims",3,"Undercoloration, Brown leaves"
17,DUNKERQUE,LAS BRISAS,566253,FSCU5696884,FORT ROYAL,"We make reserve for 
CL 9/12: presence of internal translucency
CL 10/15: mold
Metro: absence of coloration (green fruit packed )",2,"Translucency, Mould, Undercoloration"
17,ANVERS,TDV,2201317,CRLU1203955,MSC ARUSHI R,Direct customer - report will be sent later on ,4,
17,ANVERS,SEBAS,2201313,TEMU9078690,MSC ARUSHI R,"Frequent presence of undercoloration on kolor pallets, we make reserve in case of claims",3,Undercoloration
17,ANVERS,AGRO INDUSTRIAL,2201350,TTNU8510673,MSC ARUSHI R,"Frequent presence of undercoloration on kolor pallets, we make reserve in case of claims",3,Undercoloration
17,ANVERS,SEBAS,2201312,TEMU9365999,MSC ARUSHI R,Good quality in general,4,
17,ANVERS,TDV,2201318,MEDU9056770,MSC ARUSHI R,Good quality in general,4,
17,ANVERS,TDV,2201319,MSCU7317550,MSC ARUSHI R,Good quality in general,4,
17,ANVERS,PCC,2201323,MSCU7485316,MSC ARUSHI R,Good quality in general,4,
17,ANVERS,AGRO INDUSTRIAL,2201349,TEMU9364307,MSC ARUSHI R,Good quality in general,4,
17,ANVERS,PCC,2201324,TTNU8492970,MSC ARUSHI R,Isolated presence of brown leaves noted,4,
17,ANVERS,AGRO INDUSTRIAL,2201348,TTNU8713773,MSC ARUSHI R,"Presence of frequent signs of dehydration on 2 pallets, we claim these pallets the rest all good",3,Dehydration/Pitting
17,ANVERS,AGRO INDUSTRIAL,2201351,MSDU9026109,MSC ARUSHI R,Undercoloration on kolor pallets noted,3,Undercoloration
18,ANVERS,SEBAS,2201371,TEMU9837307,ACHELOOS,"Average of 20% of fruits are undercolored 
15% to 30% of fruits are affected by peduncle molds 
We make reserve on this arrival",2,"Mould, Undercoloration"
18,ANVERS,SEBAS,2201370,TCLU1059167,ACHELOOS,"Average of 20% of fruits are undercolored 
15% to 30% of fruits are affected by peduncle molds 
We make reserve on this arrival ",2,"Mould, Undercoloration"
18,ANVERS,LAS BRISAS,2201374,HLBU6089330,ACHELOOS,Direct customer - report will be sent later,4,
18,ANVERS,VISA,2201383,HLBU9450831,ACHELOOS,Direct customer - report will be sent later,4,
18,ANVERS,ACON,2201408,HLXU8782211,ACHELOOS,Direct customer - report will be sent later,4,
18,ANVERS,ACON,2201409,HLBU9771657,ACHELOOS,Direct customer - report will be sent later,4,
18,ANVERS,ACON,2201410,HLBU9642080,ACHELOOS,Direct customer - report will be sent later,4,
18,ANVERS,ACON,2201411,HLBU9275066,ACHELOOS,Direct customer - report will be sent later,4,
18,ANVERS,NORTENAS,2201380,HLBU6078084,ACHELOOS,Good quality in general,4,
18,ANVERS,NORTENAS,2201381,HLBU9688645,ACHELOOS,Good quality in general,4,
18,ANVERS,VISA,2201382,HLBU9291874,ACHELOOS,Good quality overall,4,
18,ANVERS,VISA,2201385,HLBU9631249,ACHELOOS,Good quality overall,4,
18,ANVERS,VISA,2201386,HLBU9974206,ACHELOOS,Good quality overall,4,
18,ANVERS,LAS BRISAS,2201373,HLBU6059037,ACHELOOS,Isolated presence of brown leaves and translucency,3,"Translucency, Brown leaves"
18,ANVERS,LAS BRISAS,2201372,HLBU9838658,ACHELOOS,Presence of occasional mold formation,3,Mould
18,ANVERS,VISA,2201384,HLBU9484678,ACHELOOS,We make reserve for smell of fermentation ,3,
18,ANVERS,PCC,2201401,HLBU9767636,ACHELOOS K&N,Average of  20% of fruits are affected by molds ,3,Mould
18,ANVERS,PCC,2201399,DAYU6713115,ACHELOOS K&N,Direct customer - report will be sent later,4,
18,ANVERS,SEBAS,2201361,TCLU1175629,ACHELOOS K&N,Good quality in general,4,
18,ANVERS,PCC,2201398,HLBU9374881,ACHELOOS K&N,Good quality overall,4,
18,ANVERS,PCC,2201400,HLBU9125981,ACHELOOS K&N,We make claim on size 7 kolor (is totally green),3,Undercoloration
18,DUNKERQUE,AGRO INDUSTRIAL,566320,SEGU9228937,AMERICA,Direct customer - report will be sent later,4,
18,DUNKERQUE,ACON,566324,CGMU9381868,AMERICA,Direct customer - report will be sent later,4,
18,DUNKERQUE,LAS BRISAS,566313,SEGU9561470,AMERICA,Direct customer - report will be sent later on ,4,
18,DUNKERQUE,ACON,566325,APRU6120289,AMERICA,Direct customer - report will be sent later on ,4,
18,DUNKERQUE,ACON,566326,CGMU5468717,AMERICA,Direct customer - report will be sent later on ,4,
18,DUNKERQUE,ACON,566327,CRSU6108982,AMERICA,Few molds observed on 10/15 otherwise quality is good ,4,
18,DUNKERQUE,SEBAS,566332,TCLU1319304,AMERICA,Good quality in general . T° recorder not found ,4,
18,DUNKERQUE,VISA,566311,CGMU5482905,AMERICA,Good quality overall,4,
18,DUNKERQUE,LAS BRISAS,566312,CXRU1190641,AMERICA,Good quality overall,4,
18,DUNKERQUE,LAS BRISAS,566314,TTNU8628917,AMERICA,Good quality overall,4,
18,DUNKERQUE,AGRO INDUSTRIAL,566316,TRIU8131150,AMERICA,Good quality overall,4,
18,DUNKERQUE,AGRO INDUSTRIAL,566317,TTNU8422119,AMERICA,Good quality overall,4,
18,DUNKERQUE,AGRO INDUSTRIAL,566318,CGMU5283673,AMERICA,Good quality overall,4,
18,DUNKERQUE,AGRO INDUSTRIAL,566319,SEGU9300923,AMERICA,Good quality overall,4,
18,DUNKERQUE,ACON,566330,TRIU8721367,AMERICA,Good quality overall,4,
18,DUNKERQUE,SEBAS,566333,CGMU5605240,AMERICA,Good quality overall,4,
18,DUNKERQUE,TDV,566338,CGMU9289453,AMERICA,Good quality overall,4,
18,DUNKERQUE,TDV,566339,CGMU5480760,AMERICA,Good quality overall,4,
18,DUNKERQUE,TDV,566340,GESU9589370,AMERICA,Good quality overall,4,
18,DUNKERQUE,TDV,566341,TTNU8282845,AMERICA,Good quality overall,4,
18,DUNKERQUE,TDV,566342,TTNU8193265,AMERICA,good quality overall,4,
18,DUNKERQUE,NORTENAS,566348,TTNU8775158,AMERICA,Good quality overall,4,
18,DUNKERQUE,NORTENAS,566349,TTNU8097235,AMERICA,good quality overall,4,
18,DUNKERQUE,NORTENAS,566350,TXGU9009075,AMERICA,Good quality overall,4,
18,DUNKERQUE,AGRO INDUSTRIAL,566321,CGMU5295524,AMERICA,"High presence of bruises on kolor fruitsaffecting quality of fruits, 20% to 25% on inspected boxes.
occasional presence of dehydrated fruits, 5% to 10% on inspected boxes.
we claim kolor fruits on this container",2,"Dehydration/Pitting, Bruising"
18,DUNKERQUE,ACON,566329,SEGU9395908,AMERICA,"high presence of rots on peduncles and crown cuts, 25% to 30% on inspected boxes.
underweights noted on all pallets size 9/12
Fruits out of specification, we claim this arrival.",2,"Mould, Decay, Underweights"
18,DUNKERQUE,AGRO INDUSTRIAL,566322,TTNU8422248,AMERICA,Isolated low brix levels noted otherwise the rest seems correct,4,
18,DUNKERQUE,ACON,566328,CXRU1385448,AMERICA,"Presence of underweights (Up to 50%) and low brix noted on crownless fruits, 20% to 25% on inspected boxes.
Occasional presence of brown leaves, 5% to 10% on inspected boxes.
We claim this arrival ",2,"Brown leaves, Underweights"
18,DUNKERQUE,LAS BRISAS,566315,TTNU8979700,AMERICA,"Serious issues with base molds up to 50% for crown fruits 
We make a claim
Crownless all good ",1,Mould
18,ANVERS,LAS BRISAS,2201376,MEDU9854364,MSC JULIA R,30% fruits affected by light mold on bases and 20% affected by translucency and isolated decay,3,"Translucency, Mould"
18,ANVERS,SEBAS,2201364,TEMU9388947,MSC JULIA R,"30% of fruits are geen, isolated translucency, we make reserve in case of claims",2,"Translucency, Undercoloration"
18,ANVERS,SEBAS,566368,MEDU9051948,MSC JULIA R,"30% of fruits are geen, we make reserve in case of claims",2,Undercoloration
18,ANVERS,SEBAS,2201368,SZLU9393909,MSC JULIA R,"35% to 40% of fruits are green, isolated decay and translucency, we make reserve in case of claims",3,"Translucency, Undercoloration"
18,ANVERS,LAS BRISAS,566366,MEDU9862689,MSC JULIA R,Direct customer - report will be sent later on ,4,
18,ANVERS,AGRO INDUSTRIAL,2201358,MEDU9603477,MSC JULIA R,"Evident presence of green fruits on kolor pallets we claim these pallets, classic fruits all goos",2,Undercoloration
18,ANVERS,AGRO INDUSTRIAL,2201356,TEMU9626747,MSC JULIA R,Good quality in general,4,
18,ANVERS,AGRO INDUSTRIAL,2201359,MEDU9801282,MSC JULIA R,Good quality in general,4,
18,ANVERS,SEBAS,2201363,SZLU9395774,MSC JULIA R,Good quality in general,4,
18,ANVERS,SEBAS,2201369,SZLU9337145,MSC JULIA R,Good quality in general,4,
18,ANVERS,TDV,2201412,TTNU8508130,MSC JULIA R,Good quality in general,4,
18,ANVERS,TDV,2201414,MSDU9034911,MSC JULIA R,Good quality in general,4,
18,ANVERS,AGRO INDUSTRIAL,2201357,TTNU8706007,MSC JULIA R,Isolated damaged crowns/mold otherwise good quality in general,4,
18,ANVERS,LAS BRISAS,2201379,TTNU8091474,MSC JULIA R,Isolated elevated coloration on bases and brown leaves otherwise correct in general,4,
18,ANVERS,TDV,2201413,SEGU9197760,MSC JULIA R,Isolated presence of translucency otherwise good quality in general,4,
18,ANVERS,LAS BRISAS,2201378,TEMU9344379,MSC JULIA R,Report not yet received,4,
18,ANVERS,SEBAS,2201362,MSDU9826930,MSC JULIA R,Underweights noted on boxes otherwise good quality in general,4,
18,ANVERS,SEBAS,566367,CXRU1562538,MSC JULIA R,We make claim on Size 7 and 5 kolor due to under coloration (20% to 30%),2,Undercoloration
18,ANVERS,LAS BRISAS,566365,BMOU9015261,MSC JULIA R,"We make reserve on color 2 due to high pitting
We make reserve for presence of mealy buggs (Important presence)",2,Dehydration/Pitting
18,ROTTERDAM,CAPTAIN PINA,2201391,MSDU9710071,MSC SASHA,Up to 35% of fruits inspected affected by mold formation,3,Mould
19,ANVERS,LAS BRISAS,2201452,HLBU9479141,CAPE SABLE,"10% to 15% of fruits affected by base molds 
Some underweights are observed ",3,"Mould, Underweights"
19,ANVERS,LAS BRISAS,2201457,HLXU8803799,CAPE SABLE,"15% to 35% of fruits affected by brown leaves 
High presence of molds on cronwless ",4,
19,ANVERS,LAS BRISAS,2201456,HLBU9014519,CAPE SABLE,"20% of fruits kolor are undercoloration
Size 8 kolor presence of underweights ",3,"Undercoloration, Underweights"
19,ANVERS,SEBAS,2201438,UACU4784994,CAPE SABLE,"20% to 40% of fruits are affected by heavy base molds
Average of 20% of under coloration on Kolor brand 
We make reserve ",2,"Mould, Undercoloration"
19,ANVERS,NORTENAS,2201451,HLBU9106554,CAPE SABLE,"40% of fruits are affected by base molds 
5% of internal decay (Gumosis) / 5% of mealy bugs 
(we claim this arrival)",2,"Mould, Decay"
19,ANVERS,LAS BRISAS,2201453,TTNU8022703,CAPE SABLE,All good ,4,
19,ANVERS,LAS BRISAS,2201455,HLBU9529427,CAPE SABLE,All good ,4,
19,ANVERS,NORTENAS,2201450,SEGU9390275,CAPE SABLE,"Average of 10% of fruits affected by base molds 
5% of fruits affected by mealy bugs (we make reserve)",3,Mould
19,ANVERS,ACON,2201462,HLBU 9470099,CAPE SABLE,Direct customer - Report will sent later ,4,
19,ANVERS,VISA,2201474,HLBU9367985,CAPE SABLE,Direct customer - Report will sent later ,4,
19,ANVERS,SEBAS,2201436,HLBU9435267,CAPE SABLE,Good quality in general,4,
19,ANVERS,VISA,2201472,HLBU9853380,CAPE SABLE,Good quality in general,4,
19,ANVERS,SEBAS,2201437,HLBU9541227,CAPE SABLE,Good quality overall,4,
19,ANVERS,ACON,2201463,HLBU9728223,CAPE SABLE,Occasional light mold formation,4,
19,ANVERS,LAS BRISAS,2201454,HLBU9320587,CAPE SABLE,"Some underweights are observed 
Otherwise fruits condition is good ",4,
19,ANVERS,SEBAS,2201434,HLBU9666034,CAPE SABLE K&N,"10% of fruits are affected by base molds 
50% % of fruits packed coloration 2 ",2,"Mould, Overmaturity"
19,ANVERS,SEBAS,2201432,HLBU6102909,CAPE SABLE K&N,"20% of fruits are affected by base molds 
Size 9 and 8 are affected by intenal rots (10% to 40%)
Undercolroation on size 5 and 8
We make reserve",2,"Mould, Undercoloration, Decay"
19,ANVERS,SEBAS,2201433,HLBU9870773,CAPE SABLE K&N,"20% to 40% of fruits are affected by base molds 
Internal translucency on size 5 (35%)
We make reserve",2,"Translucency, Mould"
19,ANVERS,SEBAS,2201429,SEGU9300712,CAPE SABLE K&N,"30% of fruits are affected by base molds 
20% of undercoloration on kolor brands 
Mealy bugs ovserves 
 (we make reserve)",2,"Mould, Undercoloration"
19,ANVERS,SEBAS,2201430,HLBU6002406,CAPE SABLE K&N,"Important molds for size 5 (up to 35%)
Size 7 and 6 all good 
We make reserve for underweights ",3,"Mould, Underweights"
